ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
3917,80000,1,3,1,24,3,0,2,0,2,-1,41560,9641,41920,21522,35057,11722,6099,1975,15625,9658,6665,3696,1
3918,120000,2,1,2,43,2,0,1,0,0,2,57504,40180,81223,11606,37143,42970,17368,11616,20730,3319,15670,5090,1
3919,120000,2,1,1,27,1,0,-2,1,-2,1,32197,51938,6475,33462,3052,65863,5496,11753,2304,9978,1116,13625,0
3920,80000,2,3,2,38,0,-1,0,-2,0,-2,49844,9133,13316,21160,23948,4358,12806,3154,3333,4191,5252,963,0
3921,50000,2,1,1,33,0,-1,-2,-2,-2,-2,7570,4367,14852,13737,5478,0,1140,1705,4408,3411,2633,0,0
3922,300000,1,2,2,44,-1,-1,-2,0,-2,-2,102839,75733,15986,87531,3889,23452,39666,22780,5793,36471,1460,10936,0
3923,50000,2,1,2,60,-1,2,0,-2,-1,-2,18881,14826,8342,3994,8661,4641,6793,4005,1855,1549,1811,1443,0
3924,300000,1,2,1,43,2,1,1,1,0,1,176006,77131,153472,130875,124087,40267,44882,22424,31537,6149,44079,10548,0
3925,50000,2,2,1,49,-1,-2,0,-2,-2,-1,7817,0,14532,825,2374,0,2543,0,5651,265,833,0,0
3926,120000,1,3,2,28,-1,-2,0,0,-1,-1,3135,5764,2629,19711,27220,5844,1007,2419,869,6467,8833,1461,0
3927,80000,2,3,2,26,0,1,1,1,0,3,1302,24276,18349,48637,11825,60886,375,10296,5346,6761,2880,5528,0
3928,200000,2,2,2,70,0,1,-1,0,-2,-2,18147,109961,6399,18737,34145,35367,5523,37755,1278,4010,11815,17126,1
3929,20000,1,2,2,52,2,2,3,1,0,2,11345,4823,8466,0,7368,9715,2500,398,3125,0,115,897,0
3930,300000,2,1,2,21,-2,-2,-2,1,-1,-1,56807,64995,67822,146411,37845,4008,15649,15566,19939,35712,7502,1012,0
3931,80000,1,2,2,49,0,0,1,-1,1,1,32320,6559,24408,26334,2501,52632,3210,1786,5760,7473,863,17923,1
3932,120000,2,2,2,21,2,0,-1,1,0,-1,64252,42622,4451,24020,37815,21184,24225,5008,1439,7272,10299,9075,0
3933,80000,1,1,2,24,2,1,0,2,1,-2,50077,39695,18285,36449,39495,1362,7918,9234,5642,12421,10591,621,1
3934,20000,2,3,2,40,0,0,0,1,0,-2,146,3793,3507,14784,7453,0,38,599,1018,3825,1991,0,0
3935,80000,2,2,1,54,0,-1,-1,1,-2,-1,494,15475,17742,50228,5827,468,182,5065,4963,11546,2022,147,0
3936,50000,2,1,2,52,0,-1,0,-1,2,1,882,0,12549,2552,7003,26662,270,0,2721,677,727,2287,0
3937,50000,2,3,2,61,1,1,2,1,0,-1,22395,29597,24306,18851,15562,2194,2924,6878,4151,4176,5830,601,0
3938,120000,2,2,1,30,0,0,-1,2,0,1,5122,93146,1220,65532,59754,49038,956,23433,129,15604,26725,7423,0
3939,80000,2,2,2,30,-1,-2,-1,-1,-2,-2,9872,5475,19990,29180,12281,7004,3804,1602,8848,8697,3415,2286,0
3940,20000,2,1,1,48,-1,0,0,1,1,0,2362,7356,6851,6066,3043,4978,856,2110,3296,1673,612,1897,0
3941,20000,1,2,2,65,-2,1,1,0,0,-1,0,6946,10352,0,6388,6470,0,1023,4076,0,1322,2603,0
3942,50000,2,2,2,57,-2,0,-2,-2,0,-2,0,14380,2874,35412,4602,22123,0,2975,1203,14651,600,6243,0
3943,50000,1,1,1,55,1,1,1,-2,-1,-1,22032,2004,4623,11184,22902,3680,5465,557,1417,4710,11019,1487,1
3944,120000,1,2,1,25,1,0,2,2,1,3,28364,9800,51070,72139,45176,70923,7510,2461,12142,24676,10221,15441,0
3945,50000,2,1,2,65,-1,0,-2,-1,-1,1,16328,27598,8980,10109,21421,4819,5693,6673,3359,2102,6992,903,0
3946,300000,2,1,1,71,1,1,2,2,1,1,191437,193419,123435,154923,15833,12724,40947,61999,23230,27952,2557,4215,0
3947,50000,2,1,1,50,-2,0,-1,-2,-1,0,17233,0,18223,922,18059,6669,6997,0,4936,338,5497,1073,0
3948,20000,2,2,2,38,0,3,0,1,2,0,1592,18068,11814,2815,15262,7506,521,2462,1279,533,4259,2743,0
3949,300000,2,1,1,54,1,-1,1,-1,-1,-1,62192,4315,124830,12883,106046,101928,19574,1588,31000,3072,34841,26219,0
3950,50000,2,3,2,53,0,-1,-1,-2,1,0,12921,16860,0,0,19881,21957,4414,4085,0,0,4365,2163,1
3951,80000,1,2,1,68,3,2,0,4,0,1,70387,39001,20439,55107,14742,9343,16514,0,5985,11545,5108,2653,0
3952,500000,1,1,1,26,-2,-2,-2,-2,-1,-1,10479,34751,12714,12951,179234,131480,3286,15941,5019,4804,51290,42035,0
3953,500000,1,2,1,47,1,0,-1,0,0,-1,251116,135164,17733,9870,216409,115136,59031,24950,5957,2794,58533,45998,0
3954,200000,1,1,3,57,-2,-1,0,1,0,-2,36014,60544,4306,37963,62483,55324,10151,27088,1283,12162,13144,20999,0
3955,20000,2,2,2,38,2,-1,0,1,-2,-2,14635,2684,13811,3717,1719,6544,3308,723,3211,1207,574,2537,1
3956,120000,1,3,1,63,-2,-2,-2,-2,-2,0,34967,45756,2555,1894,0,42667,9996,9086,911,551,0,11393,0
3957,500000,1,2,1,24,3,1,0,0,1,0,173024,277365,109325,12155,82126,57706,36783,47074,33592,3420,29390,7382,1
3958,500000,2,2,2,26,0,3,0,0,1,0,37068,261462,15529,28608,134250,15612,13936,53370,3612,8673,21775,5901,0
3959,20000,1,2,2,61,-1,-1,0,-1,-1,0,2404,3551,8285,1732,0,3498,757,1558,2133,494,0,714,0
3960,80000,2,1,1,27,1,-1,-1,0,0,-1,46885,13302,17093,26209,26877,24782,9456,5135,2863,5218,4803,11434,0
3961,50000,2,3,1,42,-1,1,-1,0,1,-1,22441,16441,3140,7694,25524,14081,7955,5351,1506,1156,3817,6871,0
3962,20000,2,2,2,35,0,-1,-1,0,3,-2,9254,2404,6161,59,8871,4110,3355,512,1327,18,1710,1312,0
3963,120000,1,2,2,56,2,1,1,0,1,1,77708,61592,73798,26375,47743,21271,11670,19104,22638,6008,10398,4602,1
3964,50000,2,4,2,21,-1,-1,0,-2,-1,-1,6154,16152,3411,5532,424,12600,1995,4774,1138,1959,75,2963,0
3965,50000,2,2,2,39,-2,-2,0,-2,-2,-2,0,5585,22356,479,2472,3012,0,2736,4842,172,925,578,0
3966,20000,1,3,2,71,2,1,-1,1,0,-2,5924,6348,935,12332,2204,0,1112,1784,367,3450,832,0,0
3967,80000,2,2,2,39,1,-1,-1,0,-1,-1,25775,1408,0,18794,23655,0,7372,486,0,5112,5272,0,0
3968,20000,2,1,2,51,-1,-2,0,1,-1,-2,2284,8866,8719,6080,2278,970,420,2116,1623,1524,579,387,0
3969,80000,2,1,2,71,0,-1,-1,-1,-2,-2,31983,22053,14293,26244,9675,0,9835,8057,4070,6023,3944,0,0
3970,20000,1,2,1,51,-2,1,-1,-1,-2,-2,0,9064,0,1048,6506,855,0,1773,0,264,2353,289,0
3971,500000,2,2,2,59,-2,0,-2,0,-2,-2,16141,143072,184124,196067,6451,109871,6372,47761,72564,62659,1857,39359,0
3972,20000,2,2,1,69,0,-1,-2,-1,0,0,6959,8126,8955,3158,1197,3769,1969,2434,3607,864,392,1073,0
3973,80000,2,2,2,52,0,4,1,1,1,1,10621,49762,15464,37728,26984,11564,1940,4957,3095,7629,6009,1591,0
3974,50000,1,2,2,63,0,-2,0,-1,2,1,0,1291,17176,0,39980,4546,0,504,5564,0,10169,893,0
3975,20000,1,2,2,46,0,0,0,-2,0,-2,3414,10265,968,0,5484,1156,1040,3001,253,0,2337,468,0
3976,50000,2,2,1,62,3,2,0,0,-1,0,39441,14889,12297,11542,1262,1960,7196,1632,3713,3318,543,507,0
3977,20000,2,2,2,53,1,-1,0,0,0,-1,3763,11771,4147,7821,6909,5956,550,5133,1346,2348,1601,1370,0
3978,20000,2,3,1,38,-2,0,-2,-1,-1,-1,0,8509,0,3594,7938,4219,0,2240,0,1244,2268,1121,0
3979,80000,2,1,1,49,-2,-1,-1,-1,-1,-1,19675,3598,20706,1917,19114,22770,5536,1380,5757,749,5564,7308,0
3980,120000,1,4,2,38,3,1,2,0,0,3,106882,66149,38772,20644,54669,83584,13791,15577,3580,7635,18306,19572,0
3981,20000,2,1,1,41,0,1,3,1,0,0,11349,9492,14306,0,6894,239,3992,1657,2328,0,1991,82,0
3982,80000,2,1,2,35,-2,-2,1,-2,-1,-1,4966,55,0,5194,20133,22793,1643,18,0,1672,6980,6260,0
3983,120000,2,2,2,46,0,-1,2,2,0,0,30881,8700,54337,102097,9637,3969,7050,3125,2740,24337,2034,1531,0
3984,50000,2,1,2,38,2,1,0,0,1,0,20555,21410,6807,3166,1119,0,2697,9378,1736,1002,271,0,0
3985,80000,1,1,2,52,0,-2,0,0,0,0,20795,15930,21322,0,6694,15877,4632,6865,4820,0,1146,3694,0
3986,20000,1,1,1,39,0,-1,0,-1,-1,-2,13526,74,3049,0,0,2896,3203,20,684,0,0,1142,0
3987,50000,1,2,2,46,-1,-2,-1,-1,-2,-2,13696,0,9969,9903,0,373,5254,0,2416,3753,0,187,0
3988,80000,1,2,1,28,-2,-2,-1,-2,-2,-2,10885,0,18995,2897,6753,2029,3781,0,6833,924,1751,631,0
3989,500000,2,1,2,40,-2,0,-1,0,0,0,13300,1614,34260,46682,309078,53820,5936,459,7282,9315,88085,16031,0
3990,500000,1,2,2,39,-2,-1,-2,-2,-2,-2,117258,145878,6553,69623,106451,10035,30081,57484,2587,29430,38234,5027,0
3991,500000,2,1,2,70,-1,-2,-1,-2,-2,-2,88255,9693,104919,33088,14894,7933,36914,4416,41355,15080,4599,2349,0
3992,80000,1,3,2,43,-1,0,1,3,1,0,2358,35251,34621,60025,58838,19721,714,11642,12124,12837,14002,4681,0
3993,20000,2,1,2,22,3,2,1,4,1,2,14131,7730,0,13823,8835,11192,2217,2210,0,684,1633,2068,0
3994,50000,2,2,2,36,-1,0,-1,1,0,2,9336,19649,0,8003,10459,32997,2763,5187,0,2279,2327,5722,0
3995,50000,1,2,2,58,-2,-1,0,-1,-1,-2,4131,0,1952,17899,22808,2160,2192,0,495,6683,5801,862,0
3996,20000,2,2,1,29,0,1,0,1,-2,0,5997,12244,5275,13447,8697,4340,1450,3310,1461,2108,3292,990,0
3997,20000,2,3,1,29,2,0,0,0,1,1,4568,6236,35,0,7972,10530,1716,2744,12,0,2032,2961,0
3998,80000,2,2,2,40,2,2,2,2,-1,-1,25858,32394,46607,55099,14862,4031,7216,7393,10152,12330,2000,1572,1
3999,50000,1,2,1,39,-2,-1,3,2,-2,-2,7800,7555,17522,9414,12704,53,2040,2266,2082,3088,5832,16,0
4000,50000,2,2,2,45,2,1,4,1,1,-2,25885,16404,46327,27127,21503,6803,3444,5027,2357,3061,1542,2095,0
4001,200000,1,2,2,22,-1,-1,-2,-2,-1,-2,34046,31042,7885,9503,75511,78031,11247,13566,3245,2836,17688,27048,0
4002,50000,2,2,2,57,0,1,0,-1,-1,0,20297,3038,22430,12907,24716,17617,5851,942,6540,4458,9772,5331,0
4003,300000,1,1,1,31,-1,-1,-2,-2,-2,-2,16861,20729,7061,42073,81436,5943,4773,7250,2477,22198,25786,2532,0
4004,50000,2,1,1,57,2,1,1,1,1,0,27394,18423,10856,20463,27401,3481,4579,4446,3125,7033,8146,1295,1
4005,80000,2,1,1,49,-2,1,-2,-1,1,-1,23497,45649,16158,26038,0,17604,11135,7980,4326,5859,0,6515,0
4006,50000,1,3,1,31,0,0,1,1,-1,0,14991,6387,11196,25218,12785,1040,4382,2393,3101,4046,3264,238,0
4007,80000,2,3,1,44,-1,1,0,0,-2,-2,24710,13416,1174,33741,3245,7496,8713,4560,321,10754,1356,2777,0
4008,20000,2,1,2,22,0,-1,0,1,-2,0,1897,4195,0,6172,2793,0,548,614,0,1234,1069,0,0
4009,50000,1,2,1,56,1,-2,0,0,0,-1,18467,7847,20497,9532,6420,10548,4588,2213,4933,1412,1850,2967,0
4010,120000,2,2,2,36,2,3,2,1,0,1,77735,71257,28186,56682,6922,88912,29722,16564,8872,13185,1877,14536,1
4011,50000,2,2,3,40,-2,-2,-2,-2,-1,-2,893,0,7590,0,10237,2409,353,0,2303,0,5118,625,1
4012,50000,1,2,1,29,1,1,1,1,-1,1,17878,24148,29904,1765,22580,27634,8142,6993,7919,379,6489,8942,1
4013,300000,1,2,3,39,-2,-2,0,-2,-2,-2,28112,5976,40968,3641,6645,35374,11589,1617,14162,1279,2811,9546,0
4014,20000,1,1,1,41,-1,0,1,1,1,1,2147,6433,6105,8485,5925,1672,564,1371,1246,2050,1933,246,0
4015,120000,1,2,2,32,1,0,1,-1,-1,0,99304,5682,48447,30398,3791,46399,34210,1068,20054,9631,1547,13806,1
4016,120000,2,1,3,70,1,0,-2,-1,-2,-2,36568,26888,33906,21142,23130,16583,8734,7284,14348,6376,10597,7001,0
4017,50000,1,1,2,35,2,0,0,3,-1,1,6671,18732,31739,34930,30196,19479,2214,5241,7711,2892,9634,4102,0
4018,80000,2,2,1,30,-1,-1,-1,1,0,-1,12009,11588,497,43912,10570,10847,3133,2527,160,12353,2983,3950,0
4019,20000,2,2,1,48,1,0,-1,1,1,-1,9369,3561,8696,3067,10337,1605,1107,703,0,523,3436,514,1
4020,200000,2,4,1,37,1,-2,1,-2,-2,0,42829,37678,66826,2647,8487,41598,10843,11889,18426,852,2624,12951,0
4021,50000,2,1,2,44,2,-1,-1,-2,1,-1,24548,603,4264,2793,13395,1206,8037,173,2197,952,2492,278,0
4022,50000,2,2,1,57,0,0,0,-1,0,-2,11527,0,13980,24379,15984,0,2646,0,4067,5412,5370,0,0
4023,50000,2,3,2,24,1,-1,0,0,-1,1,12345,3934,17008,10691,1699,0,3597,1426,4070,3170,403,0,0
4024,300000,2,2,1,46,-2,-2,-2,-2,-2,-2,9545,5003,7268,50803,25761,5092,2826,1581,2783,14532,8419,1866,0
4025,200000,2,3,1,22,0,0,0,1,1,-1,86718,48436,11215,61468,79146,8588,30831,14153,1581,11651,19023,2772,0
4026,500000,1,4,1,23,2,1,0,1,1,1,435396,272490,270865,10094,142899,140902,78719,75658,103275,2158,33661,37359,0
4027,120000,1,3,1,25,-2,-2,0,-2,-1,-1,0,24435,16163,3750,51044,2445,0,6794,4288,2002,16337,1175,0
4028,120000,2,4,2,29,1,1,1,1,-1,0,15732,5384,60151,76400,27777,16126,3435,1544,10922,20415,10487,4389,0
4029,80000,1,2,1,38,1,-1,1,-2,-1,-1,24407,51,48046,3060,21397,7034,4514,16,9231,1465,9291,2232,0
4030,300000,1,2,2,68,0,-1,0,0,-2,-2,150389,105833,64020,126948,181161,116247,18977,34034,19902,27261,52490,36022,0
4031,80000,1,3,2,67,0,-2,-1,-1,1,-1,17220,1277,25621,36633,41124,497,3030,360,9856,13498,10969,186,0
4032,50000,2,3,1,26,0,0,0,-2,1,-2,14948,2537,10596,1312,35346,7362,3852,893,2922,392,8509,2121,1
4033,120000,1,1,2,71,-1,-2,-2,-2,-1,-2,8067,12847,30215,0,3900,5141,2830,2804,12250,0,1297,1410,0
4034,120000,1,2,2,53,3,0,-2,-2,-1,0,108736,52637,5019,3150,0,18879,35156,14127,1941,835,0,6179,0
4035,20000,2,1,2,49,1,-1,-1,-2,0,-1,5787,2975,1769,1654,0,6344,1177,733,383,617,0,2096,0
4036,80000,1,3,1,61,0,0,-2,-2,0,-2,24324,12150,9628,0,31362,26800,5571,2984,3968,0,9936,7922,0
4037,50000,2,1,1,45,0,-2,1,1,-1,-2,8733,103,14403,6533,0,2240,1519,24,3988,1836,0,903,0
4038,300000,1,2,2,34,-2,-2,-2,-2,-2,-2,7171,35962,5988,6436,39650,15170,3000,10506,2007,2333,15370,5035,0
4039,80000,2,2,2,48,1,1,0,-2,0,1,29298,29290,1152,5524,2720,21375,8517,4548,429,1723,951,4839,0
4040,200000,2,1,1,57,-1,-1,0,2,-2,-2,27442,4085,64657,71634,27768,20712,9626,793,17802,3050,6701,6185,1
4041,80000,1,3,1,55,-1,-2,-2,-2,-2,-2,27090,0,11853,0,198,0,9280,0,4765,0,80,0,0
4042,200000,2,2,1,29,2,1,0,1,3,1,34292,84681,112437,110379,85605,58805,6177,15790,19405,19760,9474,19041,0
4043,20000,2,1,2,68,1,0,1,1,1,0,2440,1360,4941,8208,9808,4896,862,356,1736,2189,570,2083,1
4044,300000,2,1,1,35,1,-2,-2,-2,-2,-2,71869,18766,2485,7524,9076,25545,13142,7083,1172,2031,3426,9891,0
4045,80000,2,3,3,62,-1,0,-1,-1,3,1,17102,34458,9171,13849,41816,23716,4738,10381,1988,2813,7124,6861,0
4046,50000,2,2,1,36,1,-1,2,1,0,-2,9979,0,23878,31265,6520,15020,1633,0,2813,10114,2009,4442,0
4047,50000,1,2,3,24,3,0,0,2,0,1,34046,30588,28214,32367,18477,21753,5607,6838,8319,4289,4651,8559,1
4048,50000,1,2,1,71,3,1,-1,0,-1,2,25829,15229,27691,21713,17359,25883,2917,3230,12426,5160,3188,5447,1
4049,80000,1,3,1,51,0,0,-2,1,-2,0,12259,27287,35036,29090,14735,65121,2815,8013,15312,7809,6104,12778,0
4050,200000,2,3,1,31,2,2,2,-1,1,0,69894,74606,83145,10462,112236,90510,7968,21839,17614,2567,23463,22132,1
4051,500000,2,2,1,21,-2,-1,-1,-1,-2,-2,4770,122862,174643,160895,12206,42291,1303,15681,56149,44687,5391,9007,0
4052,120000,1,2,3,27,0,0,-2,0,-2,-1,40210,12126,32252,74913,10729,28674,6084,3760,9150,21073,3166,8896,0
4053,120000,2,4,2,29,2,-1,2,2,2,0,83095,31290,65010,52184,51536,39842,19830,6838,17145,11923,15406,8120,0
4054,80000,2,2,1,68,-2,0,0,-1,-2,0,19153,55712,14297,3264,1777,35986,5382,13220,2873,1329,461,12728,0
4055,200000,1,2,3,30,-1,-1,-2,0,-2,-2,69385,8801,1996,107198,41318,60684,30799,2608,924,16681,12575,21536,0
4056,300000,1,3,1,29,0,-1,0,-1,0,-2,142280,4948,117647,32408,49717,10885,50617,1507,36889,4420,12813,4232,0
4057,50000,1,3,1,63,2,1,0,1,2,-1,25770,7468,17401,12388,30661,0,5555,1442,2888,3169,6176,0,0
4058,500000,1,2,1,65,-1,0,-1,-2,-2,-2,234852,149288,8158,5023,11024,6485,84689,55309,2791,2216,3493,2226,0
4059,80000,2,3,2,31,1,0,1,1,1,0,39809,24668,5232,36822,34384,17598,12487,7988,1277,8258,12215,6625,0
4060,200000,2,2,2,54,-2,-1,-1,-2,-2,-2,3309,12201,43013,4489,18706,17009,1027,3379,8794,1485,6855,7803,0
4061,500000,2,2,1,48,-2,-1,-2,-1,-1,-2,8711,164059,5851,30895,150621,49798,2907,72139,1840,8351,53263,16094,1
4062,200000,1,1,2,50,0,1,1,-2,2,2,53720,57859,75712,7538,88736,107186,19674,10790,23506,3064,23052,20631,0
4063,50000,2,2,1,36,-1,0,-1,-2,-1,-1,15398,25099,0,2082,0,15885,6258,5428,0,655,0,5505,0
4064,120000,1,2,1,59,-1,-2,-2,-2,-2,-2,14011,1843,3250,117,40267,8081,3548,657,1150,36,18489,2450,0
4065,20000,2,2,2,65,-1,0,-2,-2,0,0,4861,3722,0,3567,2200,8381,2424,862,0,1230,686,1545,0
4066,200000,1,3,2,58,0,-1,0,0,-1,1,77602,36692,54421,53319,60325,68976,13331,12655,10420,10038,10920,17347,0
4067,50000,2,1,2,67,0,2,0,-1,-2,1,1345,31287,11813,9389,6274,29250,130,5765,3088,3108,2460,4673,1
4068,120000,2,3,1,26,-2,0,0,0,-1,0,1700,71990,2032,52045,9811,51252,829,21926,636,5969,1888,12620,0
4069,300000,1,2,1,54,2,0,0,2,1,0,147723,97997,9405,73878,243950,63865,39633,20216,2359,19080,69279,22431,1
4070,50000,2,1,2,71,-1,-1,2,0,1,0,0,9332,33123,465,21713,17981,0,4269,9230,142,3402,3894,0
4071,80000,2,1,2,48,0,-1,-2,-2,1,-1,47034,6345,3489,0,27840,0,16217,1732,933,0,7272,0,0
4072,120000,2,2,1,69,0,0,1,0,-1,-2,31239,14029,60084,28921,43289,2692,7050,5506,15232,6042,12496,963,1
4073,80000,2,2,1,38,-1,0,0,-1,0,-2,4571,18010,0,10573,8039,3373,804,3059,0,4062,2890,1475,0
4074,50000,1,2,2,66,1,4,1,1,2,2,15798,37662,21638,9621,34139,14373,3302,10610,6984,2353,8447,3632,1
4075,20000,2,2,1,68,-1,-2,-2,-2,-2,-1,2122,0,0,0,0,2962,550,0,0,0,0,392,0
4076,80000,1,2,2,52,-1,-2,-2,0,0,-2,21285,953,226,8577,29715,10801,5021,313,64,2443,8701,3657,0
4077,120000,2,1,2,56,-2,-2,-1,0,-2,-1,22897,3674,4292,3622,0,0,6909,534,1685,1116,0,0,0
4078,120000,1,2,1,47,0,1,0,1,-1,0,85732,31631,18703,15818,39970,40882,19967,4325,4585,3330,12992,11234,0
4079,20000,2,1,2,37,0,-2,-1,1,1,1,950,0,0,7412,8357,4409,230,0,0,985,2599,1393,0
4080,80000,2,1,2,48,2,2,-1,1,0,-1,32578,40466,28254,0,30352,9591,7834,4766,8239,0,8468,2854,0
4081,80000,1,1,2,70,-1,-1,-2,-2,-2,-2,12859,3023,506,14789,1377,24420,4624,1093,179,5457,426,12270,1
4082,50000,2,2,2,21,0,2,0,-1,3,0,24741,28713,7359,11112,26399,32856,7520,4925,2789,3216,6558,11785,1
4083,200000,1,2,2,31,-1,1,-1,-1,0,-1,53618,49390,3127,5909,127368,4798,5990,11933,1104,1433,30660,1779,0
4084,50000,2,3,1,46,-1,-1,-1,-2,-2,-2,17262,27947,17827,3893,0,2592,4032,9148,7250,1273,0,676,0
4085,120000,2,3,1,38,-1,1,1,0,1,1,36654,39115,22646,8760,62096,4508,8602,0,6949,2032,4748,919,0
4086,300000,1,2,2,52,1,-2,-1,-2,-2,0,140266,30951,7071,93956,20714,130759,47793,9980,2876,32921,7231,43838,0
4087,80000,1,2,1,39,0,-1,-2,0,-1,0,0,1916,19541,9946,5554,24769,0,912,6569,3864,1772,4867,0
4088,120000,2,1,2,54,1,-1,1,-2,-2,1,16347,3365,15234,5017,29405,48423,1523,1335,512,2431,10470,7053,0
4089,20000,2,2,1,26,-1,-2,-2,-1,-1,-2,5412,0,0,13187,4620,6250,2003,0,0,3680,1410,2509,0
4090,50000,1,2,1,37,0,1,0,-1,0,-2,384,15850,3192,4866,12392,0,110,3994,999,1538,3030,0,0
4091,20000,2,1,1,56,-2,0,-2,0,-1,-1,2656,11138,1421,2014,744,3697,1463,4343,627,199,175,1274,0
4092,200000,2,4,2,45,-1,-2,0,-1,0,-2,97852,46893,21309,36748,41712,26085,20011,18456,1783,11283,13023,6522,0
4093,200000,2,1,2,57,-1,0,2,0,0,1,1876,120182,85439,63013,47700,78137,558,31688,27741,12975,13567,15629,1
4094,50000,1,1,2,53,1,0,0,1,-1,2,21642,21928,10870,23209,4722,35753,3506,6689,4655,5790,1529,8470,0
4095,50000,2,3,1,37,0,1,1,1,-1,-1,8399,13747,26155,25227,2885,8337,1656,4210,10589,2470,1088,2933,0
4096,50000,1,2,2,42,-2,-2,1,0,0,0,11017,2997,25454,4009,22974,0,3130,1340,3851,930,8049,0,0
4097,120000,1,2,2,70,-2,-1,-1,-2,-1,-2,5598,1219,9193,1756,19548,1142,1467,242,1410,374,3917,327,1
4098,120000,1,1,1,70,0,0,0,-2,-2,-1,4572,14813,37502,0,1079,67856,1348,4249,7604,0,408,21263,0
4099,120000,1,2,2,22,2,-2,0,-1,-1,-1,64428,5366,42216,11367,37920,32932,13854,2276,12149,5397,14951,10362,0
4100,300000,2,4,2,56,-2,-2,-2,-2,-1,-1,7188,70333,5536,79343,8970,29349,2497,21090,2233,20014,3077,5478,0
4101,50000,1,2,1,46,1,-1,-1,-2,-1,-1,15239,11786,23610,11682,3122,0,5279,3489,6429,2866,1081,0,0
4102,120000,1,2,1,21,-1,0,-2,2,0,1,7496,23842,4295,2442,44142,51903,2695,9727,1766,445,10194,10305,0
4103,120000,2,2,2,53,-1,1,2,0,0,1,32706,17073,40229,44852,25641,30584,12488,4444,7306,8443,8600,8772,0
4104,50000,2,2,1,22,1,2,-1,-2,-1,0,10246,15730,0,7335,17637,32536,2642,2306,0,3093,2862,10528,0
4105,300000,2,2,2,37,-1,0,0,-1,0,0,43493,89731,27221,73769,143819,79691,14776,14591,7479,16369,41626,22343,0
4106,20000,2,1,2,56,2,-1,0,-1,-1,1,6964,1957,2560,4340,961,16289,1979,592,442,776,198,4638,1
4107,200000,1,1,1,62,-2,0,0,-2,-2,-2,18333,85728,909,4162,72288,7744,4739,19682,227,1550,27226,2116,1
4108,200000,2,2,1,42,-1,-2,-1,-1,-1,0,31477,47291,17612,85208,71060,35557,8268,21164,5430,33688,17170,9859,0
4109,300000,2,3,2,62,0,2,1,2,1,-1,649,88174,88963,9546,152558,2839,185,13016,17777,1944,54004,831,1
4110,80000,1,3,1,63,0,-1,-2,-1,-2,-1,20230,3265,4252,1569,19694,34353,5731,1251,1279,376,6529,14637,0
4111,50000,1,3,1,43,1,1,-1,-2,-1,-1,9918,23834,3080,1259,18264,4329,1302,5721,1022,459,4949,1161,0
4112,200000,2,2,1,29,1,2,2,2,2,2,10381,137702,137012,109894,168812,129593,3176,23433,10365,25920,29735,16600,0
4113,200000,1,3,2,54,-1,-1,0,-1,-1,-1,8682,25382,100519,3949,28109,53011,3734,7325,36772,1547,12218,17194,0
4114,80000,1,3,1,21,2,1,0,3,1,0,28363,51720,30367,44933,27812,20139,9050,17700,11971,8951,7386,5563,0
4115,200000,1,1,1,66,-2,1,-1,-2,-2,-2,114189,106826,36319,6920,11508,73815,33633,32584,10594,1192,3501,24304,0
4116,50000,2,2,2,40,2,0,-1,-1,1,1,34999,16732,18618,0,28729,22789,9729,4931,6545,0,8699,6985,0
4117,120000,2,1,1,59,1,1,1,-1,-1,2,63871,53064,42477,23332,0,11186,13588,10263,12825,5919,0,2185,0
4118,300000,2,4,2,58,-2,-1,-2,-2,-2,-2,7438,5707,3051,35593,12059,11459,2645,2118,1337,11041,4266,3908,0
4119,50000,2,3,1,45,-2,1,0,0,1,-2,0,12858,6535,24886,21766,28248,0,3236,1825,1181,5386,9136,0
4120,80000,2,3,2,70,-1,0,0,2,0,3,45605,19367,25240,42530,3629,48825,19256,4719,8999,6355,1068,11638,0
4121,500000,1,2,1,61,-1,-2,-2,-1,-2,-2,16528,161972,67789,30471,10814,99542,4621,44342,27383,5908,3875,28356,0
4122,200000,1,3,1,66,2,1,1,2,3,1,108489,122816,118193,74118,100946,108479,18275,24181,23409,17842,18981,27130,1
4123,300000,2,1,1,25,1,-1,1,1,1,-1,207167,1349,174249,5479,125076,7154,75588,305,30002,1214,40205,1869,0
4124,80000,2,1,2,45,-1,-1,-1,0,-1,0,1072,27820,21895,36296,24708,13333,329,6863,5033,10561,5706,4518,0
4125,500000,2,2,2,69,-2,-2,-2,-2,-2,-2,25478,8975,101633,29218,8892,106991,2801,5058,23570,11820,2747,55248,0
4126,20000,2,3,1,62,1,2,4,2,1,1,11395,0,7392,13804,7203,16142,3192,0,837,2099,2411,4453,1
4127,80000,2,3,1,44,2,-1,-1,-1,0,2,21626,35829,5100,11151,10579,19182,3155,13749,1676,3483,3590,2860,0
4128,80000,2,2,1,24,-2,0,1,-2,-2,-1,19444,3037,22741,4780,2914,11962,6363,964,4193,1851,958,3230,0
